id_setting,n_data,alpha,n_seed,method,minVar,minCVar,beta_var,p1,p2,rho,a,b,NoExcVaR
TC,500,0.9,1,RandomForest,52,98.0,168,0.19408506396099373,0.04796694894719599,0.06583682920503274,2.753885947158404,11.435180903034883,105
TC,500,0.9,1,LogisticRegression,47,93.0,172,0.18575495393213848,0.04726747556098587,0.08438061715968383,2.015638685801402,8.83542419641925,104
TC,500,0.9,2,real,61,106.0,206,0.21122344651379177,0.06454430974613101,0.11961582380339114,1.5546252513414718,5.805472670516001,117
TC,500,0.9,2,KNN,47,94.0,146,0.1861388619863008,0.040527217225055125,0.038811111305701695,4.6098810334317335,20.15593618636767,110
TC,500,0.9,2,MLP,50,96.0,172,0.19018557219256205,0.048250759325338295,0.07843525540458175,2.234560432796395,9.514808391743514,102
TC,500,0.9,2,AdaBoostClassifier,54,100.0,179,0.19862579134073322,0.05221742281353307,0.0801968349088121,2.278102767236593,9.191217264371275,105
TC,500,0.9,2,RandomForest,49,95.0,180,0.18925486886488913,0.05027459661817675,0.09422204265901671,1.8193501615926686,7.79387761164648,109
TC,500,0.9,2,LogisticRegression,51,95.0,162,0.19191265879555214,0.04593888899693261,0.05873285889940322,3.0756391415023647,12.950605089393758,105
TC,500,0.9,3,real,42,87.0,179,0.17596754863554057,0.04736287555818992,0.11308938936241136,1.38003650821955,6.462526049045259,119
TC,500,0.9,3,KNN,33,81.0,126,0.16030062595993738,0.03003412616203096,0.032226565882615354,4.8138758514167606,25.216423921834934,97
TC,500,0.9,3,MLP,28,75.0,135,0.15182449292721292,0.030315696595732192,0.056416903321242315,2.5392926012215056,14.18589153917558,102
TC,500,0.9,3,AdaBoostClassifier,25,73.0,153,0.1454822787418538,0.03403976695816284,0.10356310352931342,1.2592871211436094,7.3966614350615565,97
TC,500,0.9,3,RandomForest,30,78.0,147,0.1547564074566723,0.03383090506605696,0.0755415983578771,1.8938685994343263,10.343870894275037,98
TC,500,0.9,3,LogisticRegression,28,76.0,135,0.15134264598976693,0.030053417307023343,0.055659680600560445,2.5677287600387397,14.39859783778099,99
TC,500,0.9,4,real,57,102.0,195,0.20286972456948,0.05846759972363848,0.10705020875510915,1.6922197566017196,6.649191265656314,113
TC,500,0.9,4,KNN,76,119.0,185,0.23698796445885223,0.06531705456329656,0.05062229234233015,4.444506165760308,14.3096367963474,133
TC,500,0.9,4,MLP,67,112.0,206,0.22225893631500185,0.06741157435812072,0.10420311145294497,1.9106806008637156,6.685961822348093,122
TC,500,0.9,4,AdaBoostClassifier,67,110.0,199,0.2218417003983789,0.06486121412391187,0.09064275599074606,2.225587197524033,7.806734018548571,126
TC,500,0.9,4,RandomForest,73,117.0,231,0.23224067406855028,0.07926648313284827,0.14206421853101717,1.4025177223100795,4.636552427374853,129
TC,500,0.9,4,LogisticRegression,68,112.0,195,0.22378345695368904,0.06408734947532663,0.08064454410838288,2.551152646013614,8.848942252607698,124
TC,1000,0.9,1,real,107,198.0,392,0.19708847878190217,0.057613064506213035,0.11860875388084273,1.4645804312486994,5.966500473661782,222
TC,1000,0.9,1,KNN,98,189.0,313,0.1883045512726575,0.04358469511125734,0.05316523746827238,3.353569053342458,14.455713997387333,206
TC,1000,0.9,1,MLP,88,180.0,373,0.1793858842587273,0.05051399385103563,0.12455079986997311,1.2608769196673753,5.767975573002015,208
TC,1000,0.9,1,AdaBoostClassifier,95,185.0,389,0.185923804113401,0.05469147869324611,0.1329567293060617,1.212454488461812,5.30878949233765,214
TC,1000,0.9,1,RandomForest,94,186.0,345,0.18541582924400288,0.047355144652766336,0.08591359827963475,1.9727504326378076,8.666850515574872,209
TC,1000,0.9,1,LogisticRegression,88,180.0,355,0.17939903355891004,0.04752844934196725,0.1042314572610967,1.5417611444997603,7.052271465972429,205
TC,1000,0.9,2,real,135,222.0,416,0.2215496241984222,0.06800160413075003,0.10968791097836461,1.7982684416903456,6.318506516283327,222
TC,1000,0.9,2,KNN,93,183.0,265,0.18394599405812784,0.037351348122006,0.023417644032165976,7.671071094989707,34.03177290701243,191
TC,1000,0.9,2,MLP,97,188.0,316,0.18782837782508588,0.04384752837280038,0.056165793884446286,3.156349009062387,13.648081959319688,195
TC,1000,0.9,2,AdaBoostClassifier,101,192.0,352,0.1914367583325555,0.04978704669709608,0.08488353515704354,2.063850535920194,8.716997164990165,194
TC,1000,0.9,2,RandomForest,98,188.0,328,0.18892067741396942,0.04577018147059531,0.06577812311875196,2.6831691368714994,11.519453750295085,190
TC,1000,0.9,2,LogisticRegression,97,188.0,318,0.18753641488514255,0.04402999750958179,0.05814985667910961,3.037517361590108,13.159429580486378,191
TC,1000,0.9,3,real,119,208.0,400,0.20735541400628882,0.06145945759755142,0.11233442311669163,1.6385205727348562,6.263470217400882,223
TC,1000,0.9,3,KNN,152,238.0,378,0.2370626510127871,0.06672439820292322,0.058196769827119854,3.836404857871485,12.346679409015046,238
TC,1000,0.9,3,MLP,140,227.0,402,0.2266708712292028,0.06714720348957154,0.08995044110744686,2.2932819876838586,7.823950876193798,244
TC,1000,0.9,3,AdaBoostClassifier,142,229.0,403,0.22862963600754982,0.06794832066152318,0.08889190759990379,2.343366422808108,7.906251534553428,242
TC,1000,0.9,3,RandomForest,160,245.0,457,0.2447974371104382,0.08227307650997384,0.1208800325274004,1.7803297240477438,5.492335157750048,245
TC,1000,0.9,3,LogisticRegression,139,226.0,396,0.225508899844168,0.06585627683792242,0.08589530331481307,2.3998837717162678,8.242196311928364,249
TC,1000,0.9,4,real,124,213.0,398,0.21225916164669392,0.06233972993989834,0.1033806197946559,1.8409221992893487,6.832070688413318,225
TC,1000,0.9,4,KNN,101,192.0,333,0.19143309534249553,0.04705537358734696,0.06724582521727529,2.6553324060673966,11.21547922824507,211
TC,1000,0.9,4,MLP,112,201.0,363,0.20082845902294216,0.0538485752837099,0.08421688119310033,2.183829535642801,8.69027439498254,211
TC,1000,0.9,4,AdaBoostClassifier,115,205.0,394,0.20408069100726556,0.05958448188387343,0.11041900399871864,1.6441581406565215,6.4122539241688825,213
TC,1000,0.9,4,RandomForest,110,200.0,396,0.19906929528670733,0.058797978794315725,0.1202289826153782,1.456682012667614,5.860780035556457,216
TC,1000,0.9,4,LogisticRegression,110,200.0,356,0.199311330025688,0.052305997868339206,0.0788350235542691,2.3288965785760376,9.355820884742936,212
TC,5000,0.9,1,real,620,1059.0,2032,0.21175292774494897,0.0638148280295617,0.11368470119058753,1.6508805271531577,6.145377804243104,1077
TC,5000,0.9,1,KNN,648,1085.0,1691,0.2168003644380754,0.0549887926089603,0.04703468926603534,4.392571310405197,15.86833240990745,1116
TC,5000,0.9,1,MLP,660,1095.0,2076,0.2189276067871652,0.06725214927060776,0.11300025294193497,1.7184805059184531,6.1310572071860365,1129
TC,5000,0.9,1,AdaBoostClassifier,673,1107.0,2112,0.22120990943774171,0.06915947634826881,0.11740255339229366,1.6629902467695201,5.854712061276195,1130
TC,5000,0.9,1,RandomForest,662,1097.0,1867,0.21932315419793916,0.0605681744255496,0.07280394496567731,2.793194289758353,9.942325131221374,1127
TC,5000,0.9,1,LogisticRegression,671,1105.0,2059,0.22086091143341174,0.06720454354880498,0.10707144783935008,1.8418823865417897,6.497675639239269,1133
TC,5000,0.9,2,real,588,1030.0,1996,0.20588451216790063,0.06104156660366184,0.11408918351972064,1.5987082274804159,6.16636457915552,1086
TC,5000,0.9,2,KNN,596,1037.0,1607,0.20732364123549898,0.05006620256863978,0.04310019892013802,4.602947457955954,17.59880160712232,1085
TC,5000,0.9,2,MLP,596,1037.0,1998,0.20728972463278353,0.06146864290668257,0.11258236830823151,1.633937528403038,6.248448008754688,1096
TC,5000,0.9,2,AdaBoostClassifier,577,1020.0,2004,0.20395920183542393,0.06084328171035978,0.118526385641026,1.516832340008378,5.920107625651607,1068
TC,5000,0.9,2,RandomForest,566,1010.0,1721,0.20188153054990093,0.051438097399251155,0.06629585694830288,2.8432790547839084,11.240619789449966,1068
TC,5000,0.9,2,LogisticRegression,576,1020.0,1955,0.20382564169155845,0.05916420332357408,0.1085730203166593,1.673488271237093,6.536903012743439,1073
TC,5000,0.9,3,real,595,1037.0,2002,0.20720350226695577,0.06160976566244246,0.11369361619826629,1.6152691156321979,6.180299478616184,1087
TC,5000,0.9,3,KNN,626,1065.0,1671,0.21283404535271547,0.053265766607826066,0.04755664050932298,4.262546113394801,15.765011537654177,1077
TC,5000,0.9,3,MLP,589,1031.0,2014,0.2060393811305638,0.06171112483910859,0.1177286707872976,1.5440812972140745,5.950026325955451,1080
TC,5000,0.9,3,AdaBoostClassifier,574,1017.0,2021,0.20332244468083907,0.06129455580026535,0.12318953059783741,1.4471623309306707,5.6704106084823716,1070
TC,5000,0.9,3,RandomForest,609,1049.0,1783,0.20970697109421582,0.05533405142909954,0.06852736755565922,2.8504860375440706,10.742223936143175,1065
TC,5000,0.9,3,LogisticRegression,577,1020.0,1972,0.2038658632088607,0.05973334328008395,0.11196266844451987,1.6169719748795646,6.3145764947384455,1071
TC,5000,0.9,4,real,605,1045.0,1994,0.20897660575168622,0.06177764821581211,0.10953319260471142,1.6989072126744815,6.430745417910727,1075
TC,5000,0.9,4,KNN,656,1092.0,1647,0.2182265362011689,0.05439677394686862,0.039705775694088,5.277863954018358,18.90738888437148,1119
TC,5000,0.9,4,MLP,636,1073.0,2022,0.21456465973154368,0.0642144638141808,0.10785516014793431,1.7748131261095248,6.496880491779489,1115
TC,5000,0.9,4,AdaBoostClassifier,668,1102.0,2100,0.2203045859824561,0.06847724635503558,0.11610339731773027,1.6771815434102246,5.935830849873886,1120
TC,5000,0.9,4,RandomForest,668,1102.0,1856,0.220376147317767,0.060565977535443065,0.06984631997439875,2.9347814529199105,10.382365110657625,1124
TC,5000,0.9,4,LogisticRegression,651,1087.0,2025,0.21727367254771854,0.06505447917353047,0.10493954632402676,1.8531914681803767,6.67610454108817,1130
TC,10000,0.9,1,real,1252,2128.0,4021,0.21274647100480906,0.06333145223353526,0.1078923310348082,1.7590940567484743,6.509405292638834,2136
TC,10000,0.9,1,KNN,1215,2093.0,3188,0.20939109331135602,0.050403161798204706,0.03961746875833443,5.075931262528075,19.165459248813654,2103
TC,10000,0.9,1,MLP,1255,2131.0,4019,0.21302131316959477,0.06337944124315026,0.10737899181813484,1.7708054066158911,6.542003207695513,2143
TC,10000,0.9,1,AdaBoostClassifier,1225,2103.0,4022,0.21028387836782092,0.06270363820789766,0.11130808234825107,1.678921954269148,6.30515160897208,2120
TC,10000,0.9,1,RandomForest,1234,2112.0,3546,0.21110621218983483,0.05546917550572985,0.06546966400691219,3.013382799508002,11.260866964389082,2108
TC,10000,0.9,1,LogisticRegression,1215,2094.0,3924,0.20935082807832375,0.06080922995489172,0.10259271943461913,1.8312503883325781,6.916029979230792,2107
TC,10000,0.9,2,real,1174,2058.0,3963,0.2057111704990329,0.060525123844175514,0.1114363362338452,1.6402860817513203,6.333447565607075,2133
TC,10000,0.9,2,KNN,1282,2153.0,3293,0.21539090700083677,0.05348721225185291,0.041976730669512005,4.915806867693282,17.906915484676745,2207
TC,10000,0.9,2,MLP,1267,2141.0,4034,0.21407386015438323,0.06391021353823502,0.10747696746400863,1.7777376433189445,6.526581445651213,2225
TC,10000,0.9,2,AdaBoostClassifier,1257,2132.0,4038,0.21317467760034883,0.06374547968146443,0.10911525556663841,1.7404905224566671,6.424130820424982,2207
TC,10000,0.9,2,RandomForest,1263,2138.0,3400,0.2137524670078325,0.054297351491548275,0.051214530482154706,3.959915923492912,14.565792710084079,2204
TC,10000,0.9,2,LogisticRegression,1256,2130.0,3993,0.21309519614937078,0.06295218866811668,0.10461615391310579,1.8238292000994305,6.734924038244625,2222
TC,10000,0.9,3,real,1222,2101.0,4034,0.21000966962417164,0.06285037208044218,0.11299383387567528,1.6485844001118646,6.201456046345406,2155
TC,10000,0.9,3,KNN,1163,2046.0,3118,0.20469253911198296,0.04818620568598392,0.0386205221997962,5.0954051149451445,19.797564297189762,2101
TC,10000,0.9,3,MLP,1059,1953.0,3729,0.1953924872188205,0.054119078127737426,0.10139572419873166,1.7316363770502508,7.130712434030177,1999
TC,10000,0.9,3,AdaBoostClassifier,1176,2059.0,3847,0.20587943678162993,0.05863755214527717,0.09939997604174167,1.8653427603557267,7.195021837519664,2104
TC,10000,0.9,3,RandomForest,1181,2064.0,3322,0.20633421346841835,0.05110864592291519,0.052117837840744155,3.7526599048039664,14.434628774662897,2096
TC,10000,0.9,3,LogisticRegression,1182,2065.0,3866,0.2064625128419139,0.05909445050789785,0.1005133613313451,1.847617761636045,7.101308299084103,2105
TC,10000,0.9,4,real,1258,2133.0,4018,0.21326761255204504,0.06342578681144831,0.10693900917738226,1.7810244067124799,6.570100198727584,2150
TC,10000,0.9,4,KNN,1363,2227.0,3489,0.2226794464784666,0.05822079806237293,0.049884436023310656,4.241226818281104,14.805105860166075,2256
TC,10000,0.9,4,MLP,1503,2352.0,4438,0.2352931400040295,0.07708789680951858,0.12074140764585595,1.7134429613186701,5.568719881548614,2367
TC,10000,0.9,4,AdaBoostClassifier,1368,2232.0,4262,0.22314131156280292,0.07037452276630655,0.11873415007551551,1.6561942580343643,5.765982507150673,2245
TC,10000,0.9,4,RandomForest,1353,2218.0,3608,0.22178862891543713,0.05952930949722294,0.05990270827708717,3.4806921986547397,12.213043840363392,2230
TC,10000,0.9,4,LogisticRegression,1378,2242.0,4232,0.22410701510965778,0.07011651519031459,0.11440194845506016,1.7348370250582623,6.006272838055862,2251
5NL,500,0.9,1,real,40,87.0,152,0.17239072186431925,0.03856229543948769,0.061986405757689975,2.6087145827129756,12.52385493436926,106
5NL,500,0.9,1,KNN,38,85.0,118,0.1693820165225844,0.030960231649199383,0.01613430882802504,10.328868533161407,50.650854965313826,97
5NL,500,0.9,1,MLP,33,80.0,123,0.15941101834382018,0.02937253943293845,0.02955740237407321,5.233857859832412,27.598614538931812,99
5NL,500,0.9,1,AdaBoostClassifier,41,88.0,125,0.17475012089448744,0.033444337593435194,0.02015589852097216,8.495174502550693,40.11809374046525,97
5NL,500,0.9,1,RandomForest,34,82.0,156,0.16254810591316052,0.03776541181889398,0.08333093471266698,1.7880853110002666,9.212260100317819,95
5NL,500,0.9,1,LogisticRegression,36,83.0,130,0.16545146596596044,0.03210414156840389,0.03425584595641066,4.664423883674423,23.527673759234887,96
5NL,500,0.9,2,real,52,98.0,159,0.1944850555209049,0.04578597792874962,0.050820309365859254,3.6324309539969937,15.044741666124704,101
5NL,500,0.9,2,KNN,73,116.0,145,0.23156158394448798,0.05521774465797097,0.008974767722997204,25.5698397549499,84.85365674820429,126
5NL,500,0.9,2,MLP,65,109.0,156,0.21743892062877024,0.05202745755059377,0.02790194318074575,7.575528014338708,27.26426972025307,117
5NL,500,0.9,2,AdaBoostClassifier,71,115.0,171,0.22935379897905148,0.0593007280573106,0.03789272380168982,5.823359650142392,19.566931141130972,125
5NL,500,0.9,2,RandomForest,71,115.0,174,0.2281848143614009,0.05963001093108469,0.042935790896465875,5.086374661474372,17.20421761878363,119
5NL,500,0.9,2,LogisticRegression,67,110.0,165,0.22191254173918826,0.05544584181637655,0.03591104558072804,5.95759401805106,20.888991449698683,121
5NL,500,0.9,3,real,41,88.0,152,0.17448825482802888,0.03894282050197445,0.05898740165211441,2.783571431468369,13.169201058793623,105
5NL,500,0.9,3,KNN,33,80.0,128,0.1595688584005875,0.03028833072673233,0.03598710871875877,4.2744872267307565,22.51324109051348,86
5NL,500,0.9,3,MLP,20,69.0,112,0.137544665967749,0.022712099396965654,0.0319791620462859,4.163526943371925,26.106835880789113,86
5NL,500,0.9,3,AdaBoostClassifier,27,75.0,139,0.14948211859972857,0.030773409372533315,0.06629455902026662,2.105335181776588,11.978858978023075,83
5NL,500,0.9,3,RandomForest,27,76.0,148,0.1502517084657392,0.033253812321922496,0.08363533739768635,1.646258153760964,9.310410296621393,88
5NL,500,0.9,3,LogisticRegression,25,73.0,129,0.14541854297834564,0.02768896602259097,0.05264592095845648,2.616781079149535,15.378042865313546,84
5NL,500,0.9,4,real,40,87.0,157,0.1737003090960929,0.04021547921581811,0.06997691061978116,2.308551444484071,10.981876514439266,111
5NL,500,0.9,4,KNN,39,86.0,142,0.17141265430887045,0.03591035103808491,0.04596237841793286,3.5579995347261075,17.198925028817282,109
5NL,500,0.9,4,MLP,43,90.0,167,0.1784182385067663,0.04412604484642006,0.0838623508752925,1.9490947236135117,8.975207297051876,108
5NL,500,0.9,4,AdaBoostClassifier,31,79.0,144,0.1562138883529267,0.03320151458542987,0.06675261067573117,2.1839775554212633,11.79670993945096,111
5NL,500,0.9,4,RandomForest,32,80.0,164,0.1584406419571741,0.03933699324937884,0.10674857203350417,1.3258006826709137,7.042006126830383,105
5NL,500,0.9,4,LogisticRegression,46,92.0,170,0.18315248813381405,0.04601176198507703,0.0833308171304275,2.0147437337061835,8.985618610453034,111
5NL,1000,0.9,1,real,94,186.0,315,0.18549116266846943,0.043156178168741725,0.057909478588709935,3.017631489123467,13.250698745764202,202
5NL,1000,0.9,1,KNN,104,195.0,289,0.19406906151770933,0.04251585494893611,0.031028516910442807,6.060469692331086,25.167947891605866,209
5NL,1000,0.9,1,MLP,101,192.0,325,0.191010861504712,0.045817888433237385,0.060396027832785894,2.9716286093152737,12.585751666894739,208
5NL,1000,0.9,1,AdaBoostClassifier,104,195.0,323,0.19400967238790245,0.0463763648159032,0.05587143530469631,3.2784207623995267,13.619812825953348,220
5NL,1000,0.9,1,RandomForest,100,191.0,340,0.19029441733624514,0.04774767985921675,0.07486715349553301,2.351466668150059,10.005525728517801,218
5NL,1000,0.9,1,LogisticRegression,102,193.0,325,0.19232710963349736,0.046200733885374705,0.05929684176597583,3.0511358456542013,12.813168731420157,215
5NL,1000,0.9,2,real,90,182.0,317,0.18144856236368978,0.04249358827175056,0.06443365544335929,2.6346040286988766,11.885235612853895,201
5NL,1000,0.9,2,KNN,97,188.0,305,0.1877417320289243,0.0424919073972638,0.04750949332901367,3.763926005799887,16.284498844256515,206
5NL,1000,0.9,2,MLP,89,181.0,309,0.18064460549349767,0.04128765980469597,0.05847619511870659,2.9085544288498766,13.192421412174005,199
5NL,1000,0.9,2,AdaBoostClassifier,103,194.0,338,0.19329201938555599,0.0481568280040888,0.06922983638377542,2.598741437317137,10.84589764078934,200
5NL,1000,0.9,2,RandomForest,97,188.0,330,0.18748828455517638,0.04566584101268914,0.06901818773924617,2.529017185896134,10.95991729291176,200
5NL,1000,0.9,2,LogisticRegression,90,182.0,309,0.18113856663828365,0.041336628454435524,0.05747723561032524,2.9703450549180426,13.427847279515651,199
5NL,1000,0.9,3,real,96,187.0,314,0.1867709487037889,0.0434305438283944,0.05627291970961031,3.1322490998614723,13.638287868193155,197
5NL,1000,0.9,3,KNN,96,188.0,293,0.1871558586965895,0.0410439327896702,0.03954956260353851,4.545029439328705,19.739700256026506,196
5NL,1000,0.9,3,MLP,93,183.0,310,0.18397006321509438,0.042128636339626574,0.055178336839946045,3.1501293995636823,13.972924995871733,197
5NL,1000,0.9,3,AdaBoostClassifier,91,183.0,325,0.1823897468695734,0.04373262940272198,0.07018741982022109,2.416220478962169,10.831346999104587,197
5NL,1000,0.9,3,RandomForest,88,181.0,316,0.18008113576736007,0.042014417602837834,0.06491755829232104,2.593916231115152,11.810236763934999,202
5NL,1000,0.9,3,LogisticRegression,95,187.0,315,0.18624236479043052,0.04335493342421274,0.05719804302590466,3.0698544334114826,13.413261196035945,201
5NL,1000,0.9,4,real,100,191.0,327,0.1907173541152902,0.04610198101399405,0.06303358998568497,2.834929037848664,12.029628259730321,198
5NL,1000,0.9,4,KNN,103,193.0,261,0.19270902630168002,0.0396746304304781,0.016313073124075962,11.62045608605619,48.68007217088706,212
5NL,1000,0.9,4,MLP,108,198.0,331,0.19726713690029565,0.04827492419545974,0.0591123118172202,3.139891076608986,12.777058527596589,214
5NL,1000,0.9,4,AdaBoostClassifier,108,199.0,342,0.19806440735137948,0.05001742679441916,0.06791906236030326,2.7181184795609186,11.005288547101323,209
5NL,1000,0.9,4,RandomForest,114,204.0,336,0.20339510327085175,0.05056872137428077,0.05677594786306918,3.379021589875224,13.23407053166496,215
5NL,1000,0.9,4,LogisticRegression,108,197.0,329,0.197958475240931,0.048159986895364826,0.05651179149829742,3.3050002877437277,13.390421738120164,214
